,date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,positiveRate,recent_positiveRate,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,school canceled,stay at home,pandemic declared
1724,2020-03-20,SC,81.0,833.0,,,,,,,,,2b41a9dadec8fa07045ea3a0d9c92834ba77094f,2020-03-20T20:00:00Z,1.0,,914.0,914.0,914.0,45,0.0,0.0,250.0,21.0,271.0,0.0886214442013129,0.07749077490774908,-25.0,10.0,31.0,-13.0,-26.0,10.0,True,False,True
1668,2020-03-21,SC,152.0,1255.0,,,,,,,,,4e3f5cbdfb98432f0e6cc8c36ace53a52b5fd93a,2020-03-21T20:00:00Z,1.0,,1407.0,1407.0,1407.0,45,0.0,0.0,422.0,71.0,493.0,0.10803127221037669,0.1440162271805274,-32.0,4.0,39.0,-16.0,-17.0,7.0,True,False,True
1612,2020-03-22,SC,195.0,1466.0,,,,,,,,,f3e5741d5023be2ca84d4a5214e6358c0c04ceeb,2020-03-22T20:00:00Z,3.0,,1661.0,1661.0,1661.0,45,2.0,0.0,211.0,43.0,254.0,0.11739915713425647,0.16929133858267717,-39.0,-9.0,-22.0,-23.0,-28.0,9.0,True,False,True
1556,2020-03-23,SC,298.0,1466.0,,,,,,,,,6065c53119b350f0a5abc09e33240e8344459d65,2020-03-23T20:00:00Z,5.0,,1764.0,1764.0,1764.0,45,2.0,0.0,0.0,103.0,103.0,0.1689342403628118,1.0,-34.0,-7.0,-21.0,-25.0,-30.0,13.0,True,False,True
1500,2020-03-24,SC,298.0,2012.0,,,,,,,,,3ee6b47e4fe208a1a7422880f344f3f32f67679b,2020-03-24T20:00:00Z,5.0,,2310.0,2310.0,2310.0,45,0.0,0.0,546.0,0.0,546.0,0.129004329004329,0.0,-36.0,-9.0,-28.0,-23.0,-33.0,16.0,True,False,True
1444,2020-03-25,SC,424.0,2303.0,,,102.0,,,,,,eee95db6f47c1427fd6e5482cf0deeced90a8f05,2020-03-25T20:00:00Z,7.0,102.0,2727.0,2727.0,2727.0,45,2.0,102.0,291.0,126.0,417.0,0.15548221488815547,0.302158273381295,-30.0,-5.0,-2.0,-21.0,-34.0,14.0,True,False,True
1388,2020-03-26,SC,456.0,2307.0,,,109.0,,,,,,4c55b055bf2708a25455b71cdb3d6115453ed71c,2020-03-26T20:00:00Z,9.0,109.0,2763.0,2763.0,2763.0,45,2.0,7.0,4.0,32.0,36.0,0.16503800217155265,0.8888888888888888,-31.0,-6.0,-5.0,-24.0,-35.0,15.0,True,False,True
1332,2020-03-27,SC,456.0,2307.0,,,109.0,,,,,,eba42fa8d4d9d65fdf8d2aefb0cc7cf13e75ee31,2020-03-27T20:00:00Z,9.0,109.0,2763.0,2763.0,2763.0,45,0.0,0.0,0.0,0.0,0.0,0.16503800217155265,,-32.0,-6.0,6.0,-27.0,-35.0,14.0,True,False,True
1276,2020-03-28,SC,539.0,2408.0,,,129.0,,,,,,4328bb39fcb99f8666b72daf09cc3812ab1727cf,2020-03-28T20:00:00Z,13.0,129.0,2947.0,2947.0,2947.0,45,4.0,20.0,101.0,83.0,184.0,0.1828978622327791,0.45108695652173914,-35.0,-4.0,12.0,-32.0,-25.0,9.0,True,False,True
1220,2020-03-29,SC,774.0,3015.0,,,129.0,,,,,,6e080ec1f424aec417c9000a8c610501e2870c5a,2020-03-29T20:00:00Z,16.0,129.0,3789.0,3789.0,3789.0,45,3.0,0.0,607.0,235.0,842.0,0.2042755344418052,0.27909738717339666,-38.0,-11.0,-4.0,-34.0,-34.0,9.0,True,False,True
1164,2020-03-30,SC,925.0,4160.0,,,129.0,,,,,,ceb9937dd126bead37bfbbd92bde9286cf955c64,2020-03-30T20:00:00Z,18.0,129.0,5085.0,5085.0,5085.0,45,2.0,0.0,1145.0,151.0,1296.0,0.18190757128810225,0.11651234567901235,-30.0,-8.0,-1.0,-30.0,-36.0,13.0,True,False,True
1108,2020-03-31,SC,1083.0,4616.0,,,259.0,,,,,,34a657bc2def360f99f18a1a872eae0f3b37583b,2020-03-31T20:00:00Z,22.0,259.0,5699.0,5699.0,5699.0,45,4.0,130.0,456.0,158.0,614.0,0.1900333391823127,0.25732899022801303,-32.0,-6.0,-30.0,-27.0,-39.0,16.0,True,False,True
1052,2020-04-01,SC,1293.0,5033.0,,,349.0,,,,,,a321818d113ea1e8063433667ca10f117f264d11,2020-04-01T20:00:00Z,26.0,349.0,6326.0,6326.0,6326.0,45,4.0,90.0,417.0,210.0,627.0,0.20439456212456528,0.3349282296650718,-30.0,-3.0,-26.0,-26.0,-40.0,15.0,True,False,True
996,2020-04-02,SC,1554.0,5441.0,,,896.0,,,,,,0226337007d3996a9de9db3c450c9eae6f65f47d,2020-04-02T20:00:00Z,31.0,896.0,6995.0,6995.0,6995.0,45,5.0,547.0,408.0,261.0,669.0,0.22215868477483916,0.3901345291479821,-33.0,-4.0,-20.0,-29.0,-41.0,16.0,True,False,True
940,2020-04-03,SC,1554.0,5441.0,,,241.0,,,,,,83a9526f05767b32166dffbd1c0668fe1e12c1b5,2020-04-03T20:00:00Z,31.0,241.0,6995.0,6995.0,6995.0,45,0.0,-655.0,0.0,0.0,0.0,0.22215868477483916,,-32.0,-1.0,-18.0,-33.0,-41.0,15.0,True,False,True
884,2020-04-04,SC,1917.0,16397.0,,,241.0,,,,,,b0fb0beac6f2e84cb2ef41f3a01abcf88df02ad7,2020-04-04T20:00:00Z,40.0,241.0,18314.0,18314.0,18314.0,45,9.0,0.0,10956.0,363.0,11319.0,0.10467401987550508,0.03206997084548105,-40.0,-5.0,-22.0,-39.0,-31.0,11.0,True,False,True
828,2020-04-05,SC,2049.0,16927.0,,,241.0,,,,,,ccdff6113258b5f27c5731a18b0b0b1a1839e358,2020-04-05T20:00:00Z,44.0,241.0,18976.0,18976.0,18976.0,45,4.0,0.0,530.0,132.0,662.0,0.10797849915682968,0.19939577039274925,-42.0,-11.0,-24.0,-41.0,-38.0,10.0,True,False,True
772,2020-04-06,SC,2049.0,16927.0,,,241.0,,,,,,5fa94b2c78458efcbbcb8feb369f34826b4b2d30,2020-04-06T20:00:00Z,44.0,241.0,18976.0,18976.0,18976.0,45,0.0,0.0,0.0,0.0,0.0,0.10797849915682968,,-33.0,-5.0,-11.0,-33.0,-41.0,15.0,True,False,True
716,2020-04-07,SC,2417.0,21263.0,,,241.0,,,,,,33337e94ee9a38b99bd37fda37b889f83199a988,2020-04-07T20:00:00Z,51.0,241.0,23680.0,23680.0,23680.0,45,7.0,0.0,4336.0,368.0,4704.0,0.10206925675675675,0.0782312925170068,-36.0,-3.0,-21.0,-31.0,-43.0,17.0,True,True,True
660,2020-04-08,SC,2552.0,22082.0,,,241.0,,,,,,8f51f648224b34fc123427ec9411fe698b3fd55d,2020-04-08T20:00:00Z,63.0,241.0,24634.0,24634.0,24634.0,45,12.0,0.0,819.0,135.0,954.0,0.10359665502963383,0.14150943396226415,-41.0,-12.0,-26.0,-30.0,-45.0,17.0,True,True,True
604,2020-04-09,SC,2792.0,24575.0,,,241.0,,,,,,c05090d9d4cd23e93dadd900e6c6ebb2cc5b00f6,2020-04-09T20:00:00Z,67.0,241.0,27367.0,27367.0,27367.0,45,4.0,0.0,2493.0,240.0,2733.0,0.10202068184309569,0.08781558726673985,-38.0,-8.0,-22.0,-32.0,-45.0,18.0,True,True,True
548,2020-04-10,SC,3065.0,25118.0,,,496.0,,,,,,92199aa30fd4dd5ad130bdf4df1fc753f5dc6f57,2020-04-10T20:00:00Z,72.0,496.0,28183.0,28183.0,28183.0,45,5.0,255.0,543.0,273.0,816.0,0.10875350388532094,0.33455882352941174,-37.0,-5.0,-26.0,-40.0,-52.0,19.0,True,True,True
492,2020-04-11,SC,3207.0,26886.0,,,496.0,,,,,,c00baa6c5ebcac7c6ac51403bb3ea2705db0f834,2020-04-11T20:00:00Z,80.0,496.0,30093.0,30093.0,30093.0,45,8.0,0.0,1768.0,142.0,1910.0,0.10656963413418404,0.0743455497382199,-41.0,-2.0,-24.0,-45.0,-34.0,11.0,True,True,True
436,2020-04-12,SC,3319.0,28106.0,,,496.0,,,,,,044250266baeb0dc046c839a6fea392ad5d6fd48,2020-04-12T20:00:00Z,82.0,496.0,31425.0,31425.0,31425.0,45,2.0,0.0,1220.0,112.0,1332.0,0.10561654733492443,0.08408408408408409,,,,,,,True,True,True
380,2020-04-13,SC,3319.0,28106.0,,,496.0,,,,,,e39bcc755d0cc87ba9446729a4a1241d4fee6776,2020-04-13T20:00:00Z,82.0,496.0,31425.0,31425.0,31425.0,45,0.0,0.0,0.0,0.0,0.0,0.10561654733492443,,,,,,,,True,True,True
324,2020-04-14,SC,3553.0,30319.0,,,675.0,,,,,,b94c2f7d81c3145ed3927482fb441c1f24f64a37,2020-04-14T20:00:00Z,97.0,675.0,33872.0,33872.0,33872.0,45,15.0,179.0,2213.0,234.0,2447.0,0.10489489844119036,0.09562729873314263,,,,,,,True,True,True
268,2020-04-15,SC,3656.0,31077.0,,,675.0,,,,,,a2abbb9b0fcf19b2af159e4a2079f4942aa3d7ac,2020-04-15T20:00:00Z,107.0,675.0,34733.0,34733.0,34733.0,45,10.0,0.0,758.0,103.0,861.0,0.10526012725649958,0.11962833914053426,,,,,,,True,True,True
212,2020-04-16,SC,3656.0,31077.0,,,675.0,,,,,,4f595f8157dc108d79c5c84582734e32cad3cfe9,2020-04-16T20:00:00Z,107.0,675.0,34733.0,34733.0,34733.0,45,0.0,0.0,0.0,0.0,0.0,0.10526012725649958,,,,,,,,True,True,True
156,2020-04-17,SC,3931.0,32353.0,,,675.0,,,,,,1831fa1707525e22e14e5bd9c3004469a2a5db12,2020-04-17T20:00:00Z,109.0,675.0,36284.0,36284.0,36284.0,45,2.0,0.0,1276.0,275.0,1551.0,0.10833976408334252,0.1773049645390071,,,,,,,True,True,True
100,2020-04-18,SC,4246.0,34587.0,,,776.0,,,,,2633.0,fbc074dd4bb4e3e76c02cac6dffa09c08417b088,2020-04-18T20:00:00Z,119.0,776.0,38833.0,38833.0,38833.0,45,10.0,101.0,2234.0,315.0,2549.0,0.10933999433471532,0.12357787367595136,,,,,,,True,True,True
44,2020-04-19,SC,4377.0,36103.0,,,776.0,,,,,2633.0,7131f56d8c3cca28acea564234b76af6ff0824c7,2020-04-19T20:00:00Z,120.0,776.0,40480.0,40480.0,40480.0,45,1.0,0.0,1516.0,131.0,1647.0,0.10812747035573123,0.07953855494839102,,,,,,,True,True,True
2409,2020-03-07,SD,0.0,5.0,0.0,,,,,,,,f9c85d0328866ae577e24ba09e3c4be8f679563c,2020-03-07T21:00:00Z,,,5.0,5.0,5.0,46,,,,,,0.0,,13.0,15.0,68.0,15.0,2.0,-2.0,False,False,False
2358,2020-03-08,SD,0.0,5.0,0.0,,,,,,,,a54f67d9f8d3c7647c20085e8d59e40c6290250b,2020-03-08T20:00:00Z,,,5.0,5.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,,18.0,18.0,83.0,10.0,2.0,-2.0,False,False,False
2307,2020-03-09,SD,0.0,5.0,0.0,,,,,,,,207d9a28c6c82c49caa4472678725e844f8a1836,2020-03-09T20:00:00Z,,,5.0,5.0,5.0,46,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,9.0,24.0,6.0,2.0,0.0,False,False,False
2256,2020-03-10,SD,0.0,11.0,0.0,,,,,,,,f2608368ec96bfd0baf5e23ac0640cb2cb6fba1c,2020-03-10T20:00:00Z,,,11.0,11.0,11.0,46,0.0,0.0,6.0,0.0,6.0,0.0,0.0,9.0,20.0,22.0,10.0,0.0,-1.0,False,False,False
2205,2020-03-11,SD,5.0,13.0,2.0,,,,,,,,e7ff0dfa7e6bd84d5f7633f98e650bd9fef932b6,2020-03-11T20:00:00Z,,,20.0,18.0,18.0,46,0.0,0.0,2.0,5.0,7.0,0.2777777777777778,0.7142857142857143,7.0,25.0,50.0,10.0,0.0,-1.0,False,False,True
2154,2020-03-12,SD,8.0,27.0,11.0,,,,,,,,47b6b8df0ade463177dd058de543bf80295b9b74,2020-03-12T20:00:00Z,,,46.0,35.0,35.0,46,0.0,0.0,14.0,3.0,17.0,0.22857142857142856,0.17647058823529413,3.0,25.0,14.0,8.0,-3.0,1.0,False,False,True
2103,2020-03-13,SD,9.0,73.0,11.0,,,,,,,,9a7c944cb0774212146d5eecb0aa11b12de52eb6,2020-03-13T20:00:00Z,,,93.0,82.0,82.0,46,0.0,0.0,46.0,1.0,47.0,0.10975609756097561,0.02127659574468085,1.0,36.0,12.0,4.0,-1.0,3.0,False,False,True
2052,2020-03-14,SD,9.0,182.0,3.0,,,,,,,,df4f632f3d3f47fd86232363e123ffd6096af646,2020-03-14T20:00:00Z,,,194.0,191.0,191.0,46,0.0,0.0,109.0,0.0,109.0,0.04712041884816754,0.0,-21.0,7.0,-41.0,-16.0,-6.0,8.0,False,False,True
2001,2020-03-15,SD,9.0,327.0,6.0,,,,,,,,fa88e329d335599e26ea9fd7b6eea1fb83b0c06a,2020-03-15T20:00:00Z,,,342.0,336.0,336.0,46,0.0,0.0,145.0,0.0,145.0,0.026785714285714284,0.0,-8.0,12.0,1.0,-4.0,-6.0,4.0,False,False,True
1949,2020-03-16,SD,10.0,494.0,0.0,,,,,,,,b2a38c6ba820cb1329f93d990e27a8100d7b2fb5,2020-03-16T20:00:00Z,,,504.0,504.0,504.0,46,0.0,0.0,167.0,1.0,168.0,0.01984126984126984,0.005952380952380952,-7.0,21.0,2.0,-5.0,-15.0,7.0,True,False,True
1893,2020-03-17,SD,11.0,551.0,35.0,,,,,,,,4f349aafd2814d07c34bcd70c3df3e11ebdce938,2020-03-17T20:00:00Z,,,597.0,562.0,562.0,46,0.0,0.0,57.0,1.0,58.0,0.019572953736654804,0.017241379310344827,-8.0,22.0,32.0,1.0,-19.0,8.0,True,False,True
1837,2020-03-18,SD,11.0,551.0,350.0,,,,,,,,517b7759b69709dc0bbfc3a4795c6257a3d8695a,2020-03-18T20:00:00Z,1.0,,912.0,562.0,562.0,46,1.0,0.0,0.0,0.0,0.0,0.019572953736654804,,-14.0,18.0,22.0,0.0,-21.0,9.0,True,False,True
1781,2020-03-19,SD,11.0,551.0,385.0,,,,,,,,528b99ca6d1a66773889f83a40c35991c7e8c8f7,2020-03-19T20:00:00Z,1.0,,947.0,562.0,562.0,46,0.0,0.0,0.0,0.0,0.0,0.019572953736654804,,-29.0,4.0,-22.0,-21.0,-25.0,14.0,True,False,True
1725,2020-03-20,SD,14.0,663.0,270.0,,,,,,,,0ff86be98a82aa41e2d3c093dcb848a516d082ed,2020-03-20T20:00:00Z,1.0,,947.0,677.0,677.0,46,0.0,0.0,112.0,3.0,115.0,0.0206794682422452,0.02608695652173913,-26.0,8.0,-8.0,-16.0,-23.0,15.0,True,False,True
1669,2020-03-21,SD,14.0,691.0,268.0,,,,,,,,faf893694ef24b3ff6f7e4f3332d1cf892dc1326,2020-03-21T20:00:00Z,1.0,,973.0,705.0,705.0,46,0.0,0.0,28.0,0.0,28.0,0.019858156028368795,0.0,-33.0,7.0,0.0,-19.0,-13.0,10.0,True,False,True
1613,2020-03-22,SD,21.0,740.0,277.0,,,,,,,,941d3d4dd057bb31c2e6d38e1b899825feffd220,2020-03-22T20:00:00Z,1.0,,1038.0,761.0,761.0,46,0.0,0.0,49.0,7.0,56.0,0.02759526938239159,0.125,-31.0,2.0,35.0,-23.0,-18.0,7.0,True,False,True
1557,2020-03-23,SD,28.0,762.0,265.0,,,,,,,,042646860048b05f38e0717c8322ccb5dcf0a33e,2020-03-23T20:00:00Z,1.0,,1055.0,790.0,790.0,46,0.0,0.0,22.0,7.0,29.0,0.035443037974683546,0.2413793103448276,-23.0,6.0,47.0,-17.0,-23.0,11.0,True,False,True
1501,2020-03-24,SD,30.0,790.0,268.0,,,,,,,,f1b660e61e0b8a627c426d7b62a346a72b2e7797,2020-03-24T20:00:00Z,1.0,,1088.0,820.0,820.0,46,0.0,0.0,28.0,2.0,30.0,0.036585365853658534,0.06666666666666667,-28.0,4.0,49.0,-12.0,-27.0,13.0,True,False,True
1445,2020-03-25,SD,41.0,819.0,268.0,,,,,,,,26eb16cec32ca8e58e78f3faa6b2bf73b60aeecc,2020-03-25T20:00:00Z,1.0,,1128.0,860.0,860.0,46,0.0,0.0,29.0,11.0,40.0,0.047674418604651166,0.275,-35.0,-3.0,-11.0,-23.0,-30.0,16.0,True,False,True
1389,2020-03-26,SD,46.0,1973.0,125.0,,,,,,,16.0,279cd2d4767245d1841274ed2d19a0a4f5c9b673,2020-03-26T20:00:00Z,1.0,,2144.0,2019.0,2019.0,46,0.0,0.0,1154.0,5.0,1159.0,0.022783556215948488,0.004314063848144953,-37.0,-4.0,12.0,-20.0,-31.0,16.0,True,False,True
1333,2020-03-27,SD,58.0,2387.0,20.0,,,,,,,21.0,5d1fd96fd9c93ab88a3ac21f0a7fb8314ab018ef,2020-03-27T20:00:00Z,1.0,,2465.0,2445.0,2445.0,46,0.0,0.0,414.0,12.0,426.0,0.023721881390593048,0.028169014084507043,-36.0,-1.0,17.0,-24.0,-29.0,18.0,True,False,True
1277,2020-03-28,SD,68.0,2592.0,0.0,,,,,,,26.0,f6d58782a216be383150078737dd5aa359ef916d,2020-03-28T20:00:00Z,1.0,,2660.0,2660.0,2660.0,46,0.0,0.0,205.0,10.0,215.0,0.02556390977443609,0.046511627906976744,-49.0,-11.0,-17.0,-31.0,-22.0,15.0,True,False,True
1221,2020-03-29,SD,90.0,3127.0,1.0,,,,,,,29.0,c81ef2d008bae4c0458db5684079af5ccdbe5abe,2020-03-29T20:00:00Z,1.0,,3218.0,3217.0,3217.0,46,0.0,0.0,535.0,22.0,557.0,0.027976375505129002,0.03949730700179533,-35.0,-3.0,126.0,-31.0,-25.0,8.0,True,False,True
1165,2020-03-30,SD,101.0,3478.0,0.0,,,,,,,34.0,0bb03d9210c26f22f5301e7d3d05499e38494ffb,2020-03-30T20:00:00Z,1.0,,3579.0,3579.0,3579.0,46,0.0,0.0,351.0,11.0,362.0,0.028220173232746577,0.03038674033149171,-31.0,-2.0,90.0,-22.0,-30.0,13.0,True,False,True
1109,2020-03-31,SD,108.0,3609.0,0.0,,12.0,,,,,44.0,1dfa391214d591fb4af733f72b7006016c4f3309,2020-03-31T20:00:00Z,1.0,12.0,3717.0,3717.0,3717.0,46,0.0,12.0,131.0,7.0,138.0,0.029055690072639227,0.050724637681159424,-32.0,-2.0,58.0,-17.0,-33.0,15.0,True,False,True
1053,2020-04-01,SD,129.0,3903.0,0.0,,12.0,,,,,51.0,321e6948f2b0f05bf9e515252aed1d4ec4873a57,2020-04-01T20:00:00Z,2.0,12.0,4032.0,4032.0,4032.0,46,1.0,0.0,294.0,21.0,315.0,0.031994047619047616,0.06666666666666667,-32.0,4.0,51.0,-20.0,-34.0,15.0,True,False,True
997,2020-04-02,SD,165.0,4217.0,0.0,,17.0,,,,,57.0,4503bb5ad5f51410838cf0a227b9d7ebeb19f745,2020-04-02T20:00:00Z,2.0,17.0,4382.0,4382.0,4382.0,46,0.0,5.0,314.0,36.0,350.0,0.03765403925148334,0.10285714285714286,-50.0,-18.0,-27.0,-34.0,-39.0,21.0,True,False,True
941,2020-04-03,SD,187.0,4593.0,3.0,,17.0,,,,,69.0,aa416c771bd2c9e919678126e5564dbe952c2e46,2020-04-03T20:00:00Z,2.0,17.0,4783.0,4780.0,4780.0,46,0.0,0.0,376.0,22.0,398.0,0.03912133891213389,0.05527638190954774,-41.0,-5.0,-15.0,-32.0,-35.0,22.0,True,False,True
885,2020-04-04,SD,212.0,5012.0,1.0,,19.0,,,,,76.0,f4760a4f2592a21960fa3a320e23904bd1425fe8,2020-04-04T20:00:00Z,2.0,19.0,5225.0,5224.0,5224.0,46,0.0,2.0,419.0,25.0,444.0,0.04058192955589587,0.05630630630630631,-45.0,-2.0,-4.0,-31.0,-27.0,14.0,True,False,True
829,2020-04-05,SD,240.0,5353.0,,,22.0,,,,,84.0,95a0098886125c0b34f0de459993844962e75bd4,2020-04-05T20:00:00Z,2.0,22.0,5593.0,5593.0,5593.0,46,0.0,3.0,341.0,28.0,369.0,0.04291078133381012,0.07588075880758807,-38.0,-3.0,81.0,-36.0,-29.0,9.0,True,False,True
773,2020-04-06,SD,288.0,5732.0,0.0,,23.0,,,,,91.0,9a0ab68c444290d9b4b67c8b517b1116526f1b39,2020-04-06T20:00:00Z,4.0,23.0,6020.0,6020.0,6020.0,46,2.0,1.0,379.0,48.0,427.0,0.04784053156146179,0.11241217798594848,-32.0,-2.0,91.0,-23.0,-33.0,14.0,True,False,True
717,2020-04-07,SD,320.0,5948.0,2.0,,23.0,,,,,98.0,23329c2017a92fb927ed537c0f932b129bff88ec,2020-04-07T20:00:00Z,6.0,23.0,6270.0,6268.0,6268.0,46,2.0,0.0,216.0,32.0,248.0,0.05105296745373325,0.12903225806451613,-31.0,2.0,123.0,-17.0,-36.0,14.0,True,False,True
661,2020-04-08,SD,393.0,6355.0,0.0,,26.0,,,,,146.0,a8f46321eb94c8751dab4186c5050bb4ded8aee4,2020-04-08T20:00:00Z,6.0,26.0,6748.0,6748.0,6748.0,46,0.0,3.0,407.0,73.0,480.0,0.05823947836395969,0.15208333333333332,-37.0,-6.0,25.0,-23.0,-37.0,17.0,True,False,True
605,2020-04-09,SD,447.0,6700.0,,,27.0,,,,,161.0,8cfce8992986ecd4882180246461d58c60cbb9cf,2020-04-09T20:00:00Z,6.0,27.0,7147.0,7147.0,7147.0,46,0.0,1.0,345.0,54.0,399.0,0.06254372463970898,0.13533834586466165,-38.0,-5.0,18.0,-24.0,-38.0,18.0,True,False,True
549,2020-04-10,SD,536.0,7111.0,,,29.0,,,,,177.0,b87f4b357ef2f9c892ea11a46c8820b5430b192c,2020-04-10T20:00:00Z,6.0,29.0,7647.0,7647.0,7647.0,46,0.0,2.0,411.0,89.0,500.0,0.07009284686805282,0.178,-33.0,9.0,67.0,-26.0,-42.0,19.0,True,False,True
493,2020-04-11,SD,626.0,7378.0,2.0,,33.0,,,,,189.0,45590554a2f8dc468a998428879eea2c8744acbf,2020-04-11T20:00:00Z,6.0,33.0,8006.0,8004.0,8004.0,46,0.0,4.0,267.0,90.0,357.0,0.07821089455272363,0.25210084033613445,-47.0,1.0,-16.0,-42.0,-31.0,15.0,True,False,True
437,2020-04-12,SD,730.0,7823.0,0.0,,43.0,,,,,197.0,62f16b2fc12b94655a06c6ad9a65d192f8932a5b,2020-04-12T20:00:00Z,6.0,43.0,8553.0,8553.0,8553.0,46,0.0,10.0,445.0,104.0,549.0,0.08535016953115866,0.1894353369763206,,,,,,,True,False,True
381,2020-04-13,SD,868.0,8134.0,0.0,,44.0,,,,,207.0,d6fdd504a7297a9ad1ec09a772f7cd53ad90d099,2020-04-13T20:00:00Z,6.0,44.0,9002.0,9002.0,9002.0,46,0.0,1.0,311.0,138.0,449.0,0.09642301710730948,0.30734966592427615,,,,,,,True,False,True
325,2020-04-14,SD,988.0,8308.0,0.0,,45.0,,,,,261.0,633f2e47635d660194aed76366c88094e21f2f42,2020-04-14T20:00:00Z,6.0,45.0,9296.0,9296.0,9296.0,46,0.0,1.0,174.0,120.0,294.0,0.10628227194492254,0.40816326530612246,,,,,,,True,False,True
269,2020-04-15,SD,1168.0,8691.0,0.0,,51.0,,,,,329.0,56f54f4b46df7451d1557a1535094be9d8b7334e,2020-04-15T20:00:00Z,6.0,51.0,9859.0,9859.0,9859.0,46,0.0,6.0,383.0,180.0,563.0,0.11847043310680597,0.3197158081705151,,,,,,,True,False,True
213,2020-04-16,SD,1311.0,9239.0,2.0,,55.0,,,,,373.0,acf65b2256b92f503485645dfd2318e10c6517d8,2020-04-16T20:00:00Z,7.0,55.0,10552.0,10550.0,10550.0,46,1.0,4.0,548.0,143.0,691.0,0.1242654028436019,0.20694645441389292,,,,,,,True,False,True
157,2020-04-17,SD,1411.0,9651.0,0.0,,63.0,,,,,457.0,ab6d709096e5bc28e2d2b8e89f43ed3dda957bcf,2020-04-17T20:00:00Z,7.0,63.0,11062.0,11062.0,11062.0,46,0.0,8.0,412.0,100.0,512.0,0.12755378774181883,0.1953125,,,,,,,True,False,True
101,2020-04-18,SD,1542.0,10118.0,1.0,,68.0,,,,,552.0,63e408f45e4b88e187c2ebb6b015764586d5ae05,2020-04-18T20:00:00Z,7.0,68.0,11661.0,11660.0,11660.0,46,0.0,5.0,467.0,131.0,598.0,0.13224699828473413,0.21906354515050167,,,,,,,True,False,True
45,2020-04-19,SD,1635.0,10427.0,0.0,,74.0,,,,,646.0,3f65890db33d32f46a90ea34281347b33a146882,2020-04-19T20:00:00Z,7.0,74.0,12062.0,12062.0,12062.0,46,0.0,6.0,309.0,93.0,402.0,0.1355496600895374,0.23134328358208955,,,,,,,True,False,True
2476,2020-03-05,TN,1.0,,,,,,,,,,d6b98cde0f741d1de22a669e2bcbdd2455e12b8a,2020-03-05T21:00:00Z,,,1.0,1.0,1.0,47,,,,,,1.0,,11.0,10.0,33.0,7.0,1.0,-2.0,False,False,False
2449,2020-03-06,TN,1.0,,,,,,,,,,c08f2fdfc2a48fde032229c9b4181788db59f9f3,2020-03-06T21:00:00Z,,,1.0,1.0,1.0,47,0.0,0.0,0.0,0.0,0.0,1.0,,5.0,4.0,25.0,6.0,0.0,-1.0,False,False,False
2410,2020-03-07,TN,1.0,,,,,,,,,,1052cb0a616ff027ac81ae4e021811dfcde09418,2020-03-07T21:00:00Z,,,1.0,1.0,1.0,47,0.0,0.0,0.0,0.0,0.0,1.0,,12.0,10.0,88.0,15.0,6.0,-3.0,False,False,False
2359,2020-03-08,TN,3.0,,,,,,,,,,55ca27b24b97bbb5f61d3c7d3db93ad7f41f6240,2020-03-08T20:00:00Z,,,3.0,3.0,3.0,47,0.0,0.0,0.0,2.0,2.0,1.0,1.0,13.0,11.0,81.0,13.0,2.0,-2.0,False,False,False
2308,2020-03-09,TN,3.0,,,,,,,,,,2ca1b9768f605daaa7c62ae41b8b6f94c63d1a80,2020-03-09T20:00:00Z,,,3.0,3.0,3.0,47,0.0,0.0,0.0,0.0,0.0,1.0,,8.0,7.0,45.0,5.0,0.0,0.0,False,False,False
2257,2020-03-10,TN,7.0,,,,,,,,,,51d7454f0a63341e7d33e9bc17ec4203c1d7b5eb,2020-03-10T20:00:00Z,,,7.0,7.0,7.0,47,0.0,0.0,0.0,4.0,4.0,1.0,1.0,8.0,8.0,26.0,3.0,-1.0,1.0,False,False,False
2206,2020-03-11,TN,7.0,50.0,,,,,,,,,0531f9d13df3db8ea79200191ddd853777674c53,2020-03-11T20:00:00Z,,,57.0,57.0,57.0,47,0.0,0.0,50.0,0.0,50.0,0.12280701754385964,0.0,8.0,11.0,43.0,3.0,0.0,0.0,False,False,True
2155,2020-03-12,TN,18.0,79.0,,,,,,,,,6e03cc4e5261258b7a5b8901327389775888ec5f,2020-03-12T20:00:00Z,,,97.0,97.0,97.0,47,0.0,0.0,29.0,11.0,40.0,0.18556701030927836,0.275,7.0,24.0,30.0,1.0,-2.0,0.0,False,False,True
2104,2020-03-13,TN,26.0,116.0,,,,,,,,,5dd412ea26ef8d20d55a6410d59726087883cd99,2020-03-13T20:00:00Z,,,142.0,142.0,142.0,47,0.0,0.0,37.0,8.0,45.0,0.18309859154929578,0.17777777777777778,2.0,23.0,29.0,0.0,-6.0,2.0,False,False,True
